date;goods_id;aggregator;sku;mdr_amount;success_rate
25/06/24;indobest_PDAMKAB.BALANGAN;indobest;dana_pdam_kab_balangan_1;800;100
25/06/24;indobest_PDAMKAB.CIANJUR;indobest;dana_pdam_kab_cianjur_1;700;72
25/06/24;dji_pam_atb_batam_1;dji;pam_atb_batam;1000;74
25/06/24;fortuna_pam_batam_1;fortuna;pam_batam;1850;73
25/06/24;bimasakti_pdam_aetra_kota_tangerang_1;bimasakti;pdam_aetra_kota_tangerang;1850;77
25/06/24;dji_pdam_aetra_kota_tangerang_1;dji;pdam_aetra_kota_tangerang;500;88
25/06/24;fortuna_pdam_aetra_kota_tangerang_1;fortuna;pdam_aetra_kota_tangerang;1600;85
25/06/24;indobest_PDAMKOTA.TANGERANG;indobest;pdam_aetra_kota_tangerang;800;100
25/06/24;dji_pdam_aetra_tangerang_1;dji;pdam_aetra_tangerang;1300;72
25/06/24;fortuna_pdam_albantani_kab_serang_1;fortuna;pdam_albantani_kab_serang;1500;83
25/06/24;dji_pdam_ats_palembang_1;dji;pdam_ats_palembang;1120;84
25/06/24;indobest_pdam_ats_palembang_1;indobest;pdam_ats_palembang;900;100
25/06/24;mitracomm_pdam_ats_palembang_1;mitracomm;pdam_ats_palembang;1600;100
25/06/24;bimasakti_pdam_bandung_1;bimasakti;pdam_bandung;1725;81
25/06/24;dji_pdam_bandung_1;dji;pdam_bandung;1100;57
25/06/24;ids_pdam_bandung_1;ids;pdam_bandung;1300;86
25/06/24;indobest_PDAMKOTA.BANDUNG;indobest;pdam_bandung;1050;80
25/06/24;bimasakti_pdam_bangkalan_1;bimasakti;pdam_bangkalan;1600;100
25/06/24;ids_pdam_bangkalan_1;ids;pdam_bangkalan;1200;100
25/06/24;indobest_PDAMKAB.BANGKALAN;indobest;pdam_bangkalan;500;66
25/06/24;dji_pdam_bogor_1;dji;pdam_bogor;1100;76
25/06/24;ids_pdam_bogor_1;ids;pdam_bogor;1200;82
25/06/24;indobest_PDAMKAB.BOGOR;indobest;pdam_bogor;900;83
25/06/24;indobest_PDAMKOTA.BOGOR;indobest;pdam_bogor;700;45
25/06/24;bimasakti_pdam_bojonegoro_1;bimasakti;pdam_bojonegoro;1650;78
25/06/24;indobest_PDAMKAB.BOJONEGORO;indobest;pdam_bojonegoro;700;92
25/06/24;indobest_PDAMKOTA.BONEWATAMPONE;indobest;pdam_bone_watampone;800;75
25/06/24;bimasakti_pdam_cilacap_1;bimasakti;pdam_cilacap;1900;95
25/06/24;dji_pdam_cilacap_1;dji;pdam_cilacap;1750;79
25/06/24;ids_pdam_cilacap_1;ids;pdam_cilacap;850;100
25/06/24;indobest_PDAMKAB.CILACAP;indobest;pdam_cilacap;700;62
25/06/24;mkm_pdam_kab_aceh_barat_1;mkm;pdam_kab_aceh_barat;1500;100
25/06/24;mkm_pdam_kab_aceh_besar_1;mkm;pdam_kab_aceh_besar;1500;75
25/06/24;indobest_PDAMKAB.ACEHTAMIANG;indobest;pdam_kab_aceh_tamiang;800;62
25/06/24;indobest_PDAMKAB.ACEHUTARA;indobest;pdam_kab_aceh_utara;500;60
25/06/24;mkm_pdam_kab_aceh_utara_1;mkm;pdam_kab_aceh_utara;1500;78
25/06/24;indobest_PDAMKAB.AGAM;indobest;pdam_kab_agam;650;100
25/06/24;fortuna_pdam_kab_asahan_1;fortuna;pdam_kab_asahan;1650;75
25/06/24;fortuna_pdam_kab_badung_1;fortuna;pdam_kab_badung;1600;81
25/06/24;indobest_PDAMKAB.BADUNG;indobest;pdam_kab_badung;800;82
25/06/24;pdam_kab_badung_20201002111300001700166009500330036;dji;pdam_kab_badung;1500;64
25/06/24;bimasakti_pdam_kab_balangan_1;bimasakti;pdam_kab_balangan;1700;82
25/06/24;dji_pdam_kab_balangan_1;dji;pdam_kab_balangan;1120;66
25/06/24;dji_pdam_kab_bandung_1;dji;pdam_kab_bandung;1900;80
25/06/24;fortuna_pdam_kab_bandung_1;fortuna;pdam_kab_bandung;1550;71
25/06/24;indobest_PDAMKAB.BANDUNG;indobest;pdam_kab_bandung;975;60
25/06/24;mkm_pdam_kab_bandung_barat_1;mkm;pdam_kab_bandung_barat;1500;100
25/06/24;dji_pdam_kab_bangka_barat_1;dji;pdam_kab_bangka_barat;553;100
25/06/24;fortuna_pdam_kab_bangka_barat_1;fortuna;pdam_kab_bangka_barat;1650;100
25/06/24;syb_pdam_kab_bangli_1;syb;pdam_kab_bangli;2000;100
25/06/24;bimasakti_pdam_kab_banjarnegara_1;bimasakti;pdam_kab_banjarnegara;1350;0
25/06/24;indobest_PDAMKAB.BANYUASIN;indobest;pdam_kab_banyuasin;1075;88
25/06/24;dji_pdam_kab_banyumas_1;dji;pdam_kab_banyumas;1500;82
25/06/24;fortuna_pdam_kab_banyumas_1;fortuna;pdam_kab_banyumas;1600;86
25/06/24;indobest_PDAMKAB.BANYUMAS;indobest;pdam_kab_banyumas;700;87
25/06/24;bimasakti_pdam_kab_banyuwangi_1;bimasakti;pdam_kab_banyuwangi;1815;70
25/06/24;dji_pdam_kab_banyuwangi_1;dji;pdam_kab_banyuwangi;2000;88
25/06/24;indobest_PDAMKAB.BANYUWANGI;indobest;pdam_kab_banyuwangi;1125;100
25/06/24;bimasakti_pdam_kab_barabai_1;bimasakti;pdam_kab_barabai;1825;81
25/06/24;indobest_PDAMKAB.BARABAI;indobest;pdam_kab_barabai;600;100
25/06/24;pdam_kab_barabai_20210909111300001700166004400729091;dji;pdam_kab_barabai;1120;100
25/06/24;bimasakti_pdam_kab_batang_1;bimasakti;pdam_kab_batang;2100;60
25/06/24;dji_pdam_kab_batang_1;dji;pdam_kab_batang;2000;75
25/06/24;fortuna_pdam_kab_batang_1;fortuna;pdam_kab_batang;2050;80
25/06/24;indobest_PDAMKAB.BATANG;indobest;pdam_kab_batang;1075;50
25/06/24;indobest_PDAMKAB.BATANGHARI;indobest;pdam_kab_batanghari;1125;0
25/06/24;pdam_kab_batanghari_20211027111300001700166000100830378;dji;pdam_kab_batanghari;1150;75
25/06/24;dji_pdam_kab_bekasi_1;dji;pdam_kab_bekasi;553;75
25/06/24;fortuna_pdam_kab_bekasi_1;fortuna;pdam_kab_bekasi;1800;80
25/06/24;fortuna_pdam_kab_bengkayang_1;fortuna;pdam_kab_bengkayang;1400;0
25/06/24;mkm_pdam_kab_bengkayang_1;mkm;pdam_kab_bengkayang;1500;100
25/06/24;bimasakti_pdam_kab_blora_1;bimasakti;pdam_kab_blora;1900;100
25/06/24;dji_pdam_kab_blora_1;dji;pdam_kab_blora;1500;75
25/06/24;dji_pdam_kab_bojonegoro_1;dji;pdam_kab_bojonegoro;1120;96
25/06/24;bimasakti_pdam_kab_bondowoso_1;bimasakti;pdam_kab_bondowoso;1700;100
25/06/24;dji_pdam_kab_bondowoso_1;dji;pdam_kab_bondowoso;1500;66
25/06/24;indobest_PDAMKAB.BONDOWOSO;indobest;pdam_kab_bondowoso;800;100
25/06/24;dji_pdam_kab_boyolali_1;dji;pdam_kab_boyolali;1250;82
25/06/24;indobest_PDAMKAB.BOYOLALI;indobest;pdam_kab_boyolali;600;100
25/06/24;dji_pdam_kab_brebes_1;dji;pdam_kab_brebes;1450;85
25/06/24;indobest_PDAMKAB.BREBES;indobest;pdam_kab_brebes;600;75
25/06/24;dji_pdam_kab_buleleng_1;dji;pdam_kab_buleleng;1600;60
25/06/24;indobest_PDAMKAB.BULUNGANTANJUNGSELOR;indobest;pdam_kab_bulungan_tanjung;600;100
25/06/24;dji_pdam_kab_ciamis_1;dji;pdam_kab_ciamis;2000;68
25/06/24;fortuna_pdam_kab_ciamis_1;fortuna;pdam_kab_ciamis;1550;70
25/06/24;indobest_PDAMKAB.CIAMIS;indobest;pdam_kab_ciamis;1125;71
25/06/24;bimasakti_pdam_kab_cianjur_1;bimasakti;pdam_kab_cianjur;1550;86
25/06/24;bimasakti_pdam_kab_cirebon_1;bimasakti;pdam_kab_cirebon;1600;76
25/06/24;dji_pdam_kab_cirebon_1;dji;pdam_kab_cirebon;1300;70
25/06/24;fortuna_pdam_kab_cirebon_1;fortuna;pdam_kab_cirebon;1450;92
25/06/24;indobest_PDAMKAB.CIREBON;indobest;pdam_kab_cirebon;800;80
25/06/24;indobest_PDAMKAB.DEMAK;indobest;pdam_kab_demak;600;87
25/06/24;pdam_kab_demak_20211027111300001700166002300831422;dji;pdam_kab_demak;1200;100
25/06/24;dji_pdam_kab_enrekang_1;dji;pdam_kab_enrekang;1150;100
25/06/24;fortuna_pdam_kab_garut_1;fortuna;pdam_kab_garut;1700;75
25/06/24;dji_pdam_kab_gianyar_1;dji;pdam_kab_gianyar;1150;100
25/06/24;indobest_PDAMKAB.GIANYAR;indobest;pdam_kab_gianyar;1050;100
25/06/24;mkm_pdam_kab_gorontalo_1;mkm;pdam_kab_gorontalo;1750;100
25/06/24;indobest_PDAMKAB.GORONTALOLIMBOTO;indobest;pdam_kab_gorontalo_limboto;700;100
25/06/24;dji_pdam_kab_gowa_1;dji;pdam_kab_gowa;1600;82
25/06/24;indobest_PDAMKAB.GOWA;indobest;pdam_kab_gowa;1250;88
25/06/24;fortuna_pdam_kab_gresik_1;fortuna;pdam_kab_gresik;1550;90
25/06/24;indobest_PDAMKAB.GRESIK;indobest;pdam_kab_gresik;500;57
25/06/24;indobest_PDAMKAB.GROBOGAN;indobest;pdam_kab_grobogan;500;100
25/06/24;pdam_kab_grobogan_20211027111300001700166000100831421;dji;pdam_kab_grobogan;600;94
25/06/24;bimasakti_pdam_kab_gunung_kidul_1;bimasakti;pdam_kab_gunung_kidul;1800;75
25/06/24;fortuna_pdam_kab_gunung_kidul_1;fortuna;pdam_kab_gunung_kidul;1700;78
25/06/24;dji_pdam_kab_gunungkidul_1;dji;pdam_kab_gunungkidul;1500;100
25/06/24;bimasakti_WAHSU;bimasakti;pdam_kab_hulu_sungai_utara;1600;55
25/06/24;indobest_PDAMKAB.HULUSUNGAIUTARAAMUNTAI;indobest;pdam_kab_hulu_sungai_utara;850;100
25/06/24;dji_pdam_kab_indramayu_1;dji;pdam_kab_indramayu;500;83
25/06/24;indobest_PDAMKAB.INDRAMAYU;indobest;pdam_kab_indramayu;350;77
25/06/24;dji_pdam_kab_jember_1;dji;pdam_kab_jember;1550;100
25/06/24;indobest_PDAMKAB.JEMBER;indobest;pdam_kab_jember;950;100
25/06/24;indobest_PDAMKAB.JEMBRANA;indobest;pdam_kab_jembrana;1125;66
25/06/24;mkm_pdam_kab_jembrana_1;mkm;pdam_kab_jembrana;1500;100
25/06/24;indobest_PDAMKAB.JEPARA;indobest;pdam_kab_jepara;950;50
25/06/24;dji_pdam_kab_jombang_1;dji;pdam_kab_jombang;2000;100
25/06/24;indobest_PDAMKAB.JOMBANG;indobest;pdam_kab_jombang;1125;100
25/06/24;indobest_PDAMKAB.KAPUASHULU;indobest;pdam_kab_kapuas_hulu;700;100
25/06/24;bimasakti_pdam_kab_karanganyar_1;bimasakti;pdam_kab_karanganyar;1700;100
25/06/24;dji_pdam_kab_karanganyar_1;dji;pdam_kab_karanganyar;1400;100
25/06/24;fortuna_pdam_kab_karanganyar_1;fortuna;pdam_kab_karanganyar;1550;75
25/06/24;indobest_PDAMKAB.KARANGANYAR;indobest;pdam_kab_karanganyar;550;100
25/06/24;indobest_PDAMKAB.KARAWANG;indobest;pdam_kab_karawang;700;78
25/06/24;fortuna_pdam_kab_karo_1;fortuna;pdam_kab_karo;1500;100
25/06/24;dji_pdam_kab_kebumen_1;dji;pdam_kab_kebumen;1600;91
25/06/24;indobest_PDAMKAB.KEBUMEN;indobest;pdam_kab_kebumen;850;100
25/06/24;bimasakti_pdam_kab_kendal_1;bimasakti;pdam_kab_kendal;1775;82
25/06/24;fortuna_pdam_kab_kendal_1;fortuna;pdam_kab_kendal;1445;72
25/06/24;indobest_PDAMKAB.KENDAL;indobest;pdam_kab_kendal;500;100
25/06/24;indobest_PDAMKAB.KETAPANG;indobest;pdam_kab_ketapang;700;50
25/06/24;bimasakti_pdam_kab_kisaran_1;bimasakti;pdam_kab_kisaran;1900;66
25/06/24;indobest_PDAMKAB.KISARAN;indobest;pdam_kab_kisaran;1075;50
25/06/24;indobest_PDAMKAB.KLATEN;indobest;pdam_kab_klaten;800;46
25/06/24;indobest_PDAMKAB.KLUNGKUNG;indobest;pdam_kab_klungkung;550;75
25/06/24;pdam_kab_klungkung_20211027111300001700166008100830367;dji;pdam_kab_klungkung;1200;85
25/06/24;indobest_PDAMKAB.KOTABARUPULAULAUT;indobest;pdam_kab_kotabaru_pulaulaut;1125;100
25/06/24;mkm_pdam_kab_kotabaru_pulaulaut_1;mkm;pdam_kab_kotabaru_pulaulaut;1500;40
25/06/24;mkm_pdam_kab_kotawaringin_timur_1;mkm;pdam_kab_kotawaringin_timur;2000;100
25/06/24;dji_pdam_kab_kudus_1;dji;pdam_kab_kudus;1250;92
25/06/24;indobest_PDAMKAB.KUDUS;indobest;pdam_kab_kudus;850;96
25/06/24;indobest_PDAMKAB.KULONPROGO;indobest;pdam_kab_kulon_progo;900;92
25/06/24;bimasakti_pdam_kab_kulonprogo_1;bimasakti;pdam_kab_kulonprogo;1700;50
25/06/24;dji_pdam_kab_kulonprogo_1;dji;pdam_kab_kulonprogo;1120;100
25/06/24;fortuna_pdam_kab_kulonprogo_1;fortuna;pdam_kab_kulonprogo;1650;75
25/06/24;dji_pdam_kab_kuningan_1;dji;pdam_kab_kuningan;900;83
25/06/24;indobest_PDAMKAB.KUNINGAN;indobest;pdam_kab_kuningan;500;87
25/06/24;bimasakti_pdam_kab_kupang_1;bimasakti;pdam_kab_kupang;1250;50
25/06/24;dji_pdam_kab_kupang_1;dji;pdam_kab_kupang;700;75
25/06/24;indobest_PDAMKAB.KUPANG;indobest;pdam_kab_kupang;1050;50
25/06/24;mkm_pdam_kab_kutai_kartanegara_1;mkm;pdam_kab_kutai_kartanegara;1500;71
25/06/24;bimasakti_pdam_kab_kutai_timur_1;bimasakti;pdam_kab_kutai_timur;1900;93
25/06/24;indobest_PDAMKOTA.KUTAITIMUR;indobest;pdam_kab_kutai_timur;700;93
25/06/24;indobest_PDAMKAB.LAMANDAU;indobest;pdam_kab_lamandau;1125;100
25/06/24;fortuna_pdam_kab_lebak_1;fortuna;pdam_kab_lebak;1500;45
25/06/24;mkm_pdam_kab_lebak_1;mkm;pdam_kab_lebak;1500;80
25/06/24;dji_pdam_kab_lima_puluh_kota_1;dji;pdam_kab_lima_puluh_kota;800;100
25/06/24;indobest_PDAMKAB.LIMAPULUHKOTA;indobest;pdam_kab_limapuluh_kota;820;0
25/06/24;dji_pdam_kab_lombok_tengah_1;dji;pdam_kab_lombok_tengah;1450;63
25/06/24;indobest_PDAMKAB.LOMBOKTENGAH;indobest;pdam_kab_lombok_tengah;450;70
25/06/24;indobest_PDAMKAB.LOMBOKTIMUR;indobest;pdam_kab_lombok_timur;1050;62
25/06/24;mitracomm_pdam_kab_lombok_utara_1;mitracomm;pdam_kab_lombok_utara;1800;100
25/06/24;dji_pdam_kab_luwu_1;dji;pdam_kab_luwu;875;0
25/06/24;indobest_PDAMKAB.LUWU;indobest;pdam_kab_luwu;1050;100
25/06/24;indobest_PDAMKAB.LUWUTIMUR;indobest;pdam_kab_luwu_timur;495;0
25/06/24;indobest_PDAMKAB.LUWUUTARA;indobest;pdam_kab_luwu_utara;700;100
25/06/24;bimasakti_pdam_kab_madiun_1;bimasakti;pdam_kab_madiun;1500;88
25/06/24;bimasakti_pdam_kab_magelang_1;bimasakti;pdam_kab_magelang;1500;80
25/06/24;dji_pdam_kab_magelang_1;dji;pdam_kab_magelang;1425;90
25/06/24;indobest_PDAMKAB.MAGELANG;indobest;pdam_kab_magelang;900;100
25/06/24;bimasakti_pdam_kab_magetan_1;bimasakti;pdam_kab_magetan;1700;85
25/06/24;indobest_PDAMKAB.MAGETAN;indobest;pdam_kab_magetan;800;100
25/06/24;dji_pdam_kab_majalengka_1;dji;pdam_kab_majalengka;900;83
25/06/24;indobest_PDAMKAB.MAJALENGKA;indobest;pdam_kab_majalengka;1050;100
25/06/24;bimasakti_pdam_kab_malang_1;bimasakti;pdam_kab_malang;1550;85
25/06/24;dji_pdam_kab_malang_1;dji;pdam_kab_malang;1500;90
25/06/24;indobest_PDAMKAB.MALANG;indobest;pdam_kab_malang;450;80
25/06/24;mkm_pdam_kab_malinau_1;mkm;pdam_kab_malinau;1500;50
25/06/24;dji_pdam_kab_maluku_tenggara_1;dji;pdam_kab_maluku_tenggara;1350;100
25/06/24;syb_pdam_kab_manggarai_barat_1;syb;pdam_kab_manggarai_barat;2000;50
25/06/24;indobest_PDAMKAB.MEMPAWAH;indobest;pdam_kab_mempawah;700;0
25/06/24;dji_pdam_kab_merangin_1;dji;pdam_kab_merangin;925;100
25/06/24;fortuna_pdam_kab_merangin_1;fortuna;pdam_kab_merangin;1650;50
25/06/24;indobest_PDAMKAB.MUARAENIM;indobest;pdam_kab_muara_enim;700;50
25/06/24;indobest_PDAMKAB.MUAROJAMBI;indobest;pdam_kab_muaro_jambi;1125;66
25/06/24;pdam_kab_muaro_jambi_20211027111300001700166003000835686;dji;pdam_kab_muaro_jambi;1150;75
25/06/24;indobest_PDAMKAB.MUSIBANYUASIN;indobest;pdam_kab_musi_banyuasin;800;67
25/06/24;bimasakti_WANGAWI;bimasakti;pdam_kab_ngawi;1700;0
25/06/24;bimasakti_pdam_kab_nias_1;bimasakti;pdam_kab_nias;1485;100
25/06/24;indobest_PDAMKAB.NIAS;indobest;pdam_kab_nias;800;50
25/06/24;indobest_PDAMKAB.PACITAN;indobest;pdam_kab_pacitan;800;100
25/06/24;indobest_PDAMKAB.PADANGPARIAMAN;indobest;pdam_kab_padang_pariaman;1050;81
25/06/24;bimasakti_pdam_kab_pamekasan_1;bimasakti;pdam_kab_pamekasan;1700;100
25/06/24;dji_pdam_kab_pandeglang_1;dji;pdam_kab_pandeglang;925;50
25/06/24;fortuna_pdam_kab_pandeglang_1;fortuna;pdam_kab_pandeglang;1800;50
25/06/24;indobest_PDAMKAB.PANDEGLANG;indobest;pdam_kab_pandeglang;1250;50
25/06/24;indobest_PDAM.PANGKALANBUN;indobest;pdam_kab_pangkalan_bun;900;100
25/06/24;mitracomm_pdam_kab_pangkalan_bun_1;mitracomm;pdam_kab_pangkalan_bun;1400;100
25/06/24;fortuna_pdam_kab_pasaman_1;fortuna;pdam_kab_pasaman;1650;0
25/06/24;indobest_PDAMKAB.PASAMAN;indobest;pdam_kab_pasaman;600;100
25/06/24;bimasakti_pdam_kab_pasuruan_1;bimasakti;pdam_kab_pasuruan;1600;100
25/06/24;dji_pdam_kab_pati_1;dji;pdam_kab_pati;1450;100
25/06/24;indobest_PDAMKAB.PATI;indobest;pdam_kab_pati;500;100
25/06/24;dji_pdam_kab_pekalongan_1;dji;pdam_kab_pekalongan;1400;90
25/06/24;fortuna_pdam_kab_pekalongan_1;fortuna;pdam_kab_pekalongan;1700;85
25/06/24;dji_pdam_kab_pemalang_1;dji;pdam_kab_pemalang;500;73
25/06/24;dji_pdam_kab_ponorogo_1;dji;pdam_kab_ponorogo;2000;50
25/06/24;indobest_PDAMKAB.PONOROGO;indobest;pdam_kab_ponorogo;1125;100
25/06/24;dji_pdam_kab_probolinggo_1;dji;pdam_kab_probolinggo;1500;66
25/06/24;indobest_PDAMKAB.PROBOLINGGO;indobest;pdam_kab_probolinggo;950;100
25/06/24;dji_pdam_kab_purbalingga_1;dji;pdam_kab_purbalingga;1500;82
25/06/24;indobest_PDAMKAB.PURBALINGGAB;indobest;pdam_kab_purbalingga;600;90
25/06/24;indobest_PDAMKAB.PURWAKARTA;indobest;pdam_kab_purwakarta;700;77
25/06/24;dji_pdam_kab_purworejo_1;dji;pdam_kab_purworejo;1400;80
25/06/24;indobest_PDAMKAB.PURWOREJO;indobest;pdam_kab_purworejo;600;100
25/06/24;dji_pdam_kab_rembang__1;dji;pdam_kab_rembang_;1550;100
25/06/24;bimasakti_pdam_kab_sampang_1;bimasakti;pdam_kab_sampang;1600;50
25/06/24;dji_pdam_kab_sarolangun_1;dji;pdam_kab_sarolangun;925;60
25/06/24;indobest_PDAMKAB.SAROLANGUN;indobest;pdam_kab_sarolangun;1050;100
25/06/24;dji_pdam_kab_semarang_1;dji;pdam_kab_semarang;1400;83
25/06/24;indobest_PDAMKAB.SEMARANG;indobest;pdam_kab_semarang;650;100
25/06/24;indobest_PDAMKAB.SERANG;indobest;pdam_kab_serang;1250;71
25/06/24;indobest_PDAMKAB.SERUYAN;indobest;pdam_kab_seruyan;1125;0
25/06/24;fortuna_pdam_kab_sibolga_1;fortuna;pdam_kab_sibolga;1600;77
25/06/24;dji_pdam_kab_sidoarjo_1;dji;pdam_kab_sidoarjo;1050;77
25/06/24;dji_pdam_kab_sidrap_1;dji;pdam_kab_sidrap;1150;100
25/06/24;indobest_PDAMKAB.SIDRAP;indobest;pdam_kab_sidrap;1050;100
25/06/24;indobest_PDAMKAB.SIJUNJUNG;indobest;pdam_kab_sijunjung;950;33
25/06/24;indobest_PDAMKAB.SIKKA;indobest;pdam_kab_sikka;650;100
25/06/24;mkm_pdam_kab_sikka_1;mkm;pdam_kab_sikka;1500;0
25/06/24;indobest_PDAMKAB.SINJAI;indobest;pdam_kab_sinjai;700;100
25/06/24;bimasakti_pdam_kab_situbondo_1;bimasakti;pdam_kab_situbondo;1600;80
25/06/24;dji_pdam_kab_situbondo_1;dji;pdam_kab_situbondo;1550;75
25/06/24;indobest_PDAMKAB.SITUBONDO;indobest;pdam_kab_situbondo;650;100
25/06/24;dji_pdam_kab_sleman_1;dji;pdam_kab_sleman;1300;100
25/06/24;dji_pdam_kab_solok_1;dji;pdam_kab_solok;553;100
25/06/24;bimasakti_pdam_kab_sragen_1;bimasakti;pdam_kab_sragen;1810;85
25/06/24;dji_pdam_kab_sragen_1;dji;pdam_kab_sragen;1450;83
25/06/24;indobest_PDAMKAB.SUBANG;indobest;pdam_kab_subang;700;68
25/06/24;dji_pdam_kab_sukabumi_1;dji;pdam_kab_sukabumi;1000;94
25/06/24;indobest_PDAMKAB.SUKABUMI;indobest;pdam_kab_sukabumi;800;83
25/06/24;dji_pdam_kab_sukoharjo_1;dji;pdam_kab_sukoharjo;1450;61
25/06/24;indobest_PDAMKAB.SUKOHARJO;indobest;pdam_kab_sukoharjo;600;80
25/06/24;dji_pdam_kab_sumedang_1;dji;pdam_kab_sumedang;1600;81
25/06/24;indobest_PDAMKAB.SUMEDANG;indobest;pdam_kab_sumedang;800;71
25/06/24;bimasakti_pdam_kab_sumenep_1;bimasakti;pdam_kab_sumenep;1600;100
25/06/24;indobest_PDAMKAB.SUMENEP;indobest;pdam_kab_sumenep;850;100
25/06/24;bimasakti_pdam_kab_tabalong_1;bimasakti;pdam_kab_tabalong;1450;72
25/06/24;dji_pdam_kab_tabalong_1;dji;pdam_kab_tabalong;553;75
25/06/24;indobest_PDAMKAB.TABALONG;indobest;pdam_kab_tabalong;800;50
25/06/24;indobest_PDAMKAB.TANAHBUMBU;indobest;pdam_kab_tanah_bumbu;1125;62
25/06/24;indobest_PDAMKAB.TANAHDATAR;indobest;pdam_kab_tanah_datar;820;100
25/06/24;fortuna_pdam_kab_tangerang_1;fortuna;pdam_kab_tangerang;1500;79
25/06/24;indobest_PDAMKAB.TANGERANG;indobest;pdam_kab_tangerang;400;91
25/06/24;indobest_PDAMKAB.TASIKMALAYA;indobest;pdam_kab_tasikmalaya;700;66
25/06/24;indobest_PDAMKAB.TEBO;indobest;pdam_kab_tebo;1125;66
25/06/24;fortuna_pdam_kab_tegal_1;fortuna;pdam_kab_tegal;1650;80
25/06/24;indobest_PDAMKAB.TEGAL;indobest;pdam_kab_tegal;800;89
25/06/24;pdam_kab_tegal_20211027111300001700166009200835683;dji;pdam_kab_tegal;1500;82
25/06/24;dji_pdam_kab_temanggung_1;dji;pdam_kab_temanggung;1450;87
25/06/24;indobest_PDAMKAB.TEMANGGUNG;indobest;pdam_kab_temanggung;550;75
25/06/24;indobest_PDAMKAB.TUBAN;indobest;pdam_kab_tuban;650;64
25/06/24;bimasakti_WATAGUNG;bimasakti;pdam_kab_tulungagung;1800;100
25/06/24;dji_pdam_kab_wajo_1;dji;pdam_kab_wajo;1050;60
25/06/24;indobest_PDAMKAB.WAJO;indobest;pdam_kab_wajo;1050;100
25/06/24;dji_pdam_kab_wonogiri_1;dji;pdam_kab_wonogiri;1500;81
25/06/24;indobest_PDAMKAB.WONOGIRI;indobest;pdam_kab_wonogiri;800;80
25/06/24;bimasakti_pdam_kab_wonosobo_1;bimasakti;pdam_kab_wonosobo;1625;73
25/06/24;dji_pdam_kab_wonosobo_1;dji;pdam_kab_wonosobo;1500;88
25/06/24;indobest_PDAMKAB.WONOSOBO;indobest;pdam_kab_wonosobo;800;100
25/06/24;mkm_pdam_kabupaten_aceh_timur_1;mkm;pdam_kabupaten_aceh_timur;1500;70
25/06/24;mkm_pdam_kabupaten_bantaeng_1;mkm;pdam_kabupaten_bantaeng;1500;100
25/06/24;mkm_pdam_kabupaten_barru_1;mkm;pdam_kabupaten_barru;1500;100
25/06/24;mkm_pdam_kabupaten_kampar_1;mkm;pdam_kabupaten_kampar;1500;100
25/06/24;mkm_2079;mkm;pdam_kabupaten_pidie;1500;33
25/06/24;mkm_pdam_kabupaten_pidie_jaya_1;mkm;pdam_kabupaten_pidie_jaya;1500;50
25/06/24;mkm_pdam_kabupaten_tabanan_1;mkm;pdam_kabupaten_tabanan;1500;83
25/06/24;indobest_PDAMKOTA.KANDANGAN;indobest;pdam_kandangan;1050;100
25/06/24;mkm_pdam_kota_ambon_1;mkm;pdam_kota_ambon;1500;100
25/06/24;bimasakti_pdam_kota_bandar_lampung_1;bimasakti;pdam_kota_bandar_lampung;1600;73
25/06/24;indobest_PDAMKOTA.BANDARLAMPUNG;indobest;pdam_kota_bandar_lampung;1050;100
25/06/24;pdam_kota_bandar_lampung_20211027111300001700166004800830376;dji;pdam_kota_bandar_lampung;1000;64
25/06/24;dji_pdam_kota_banjar_1;dji;pdam_kota_banjar;1500;100
25/06/24;fortuna_pdam_kota_banjar_1;fortuna;pdam_kota_banjar;1600;50
25/06/24;indobest_PDAMKOTA.BANJAR;indobest;pdam_kota_banjar;500;100
25/06/24;dji_pdam_kota_banjarbaru_1;dji;pdam_kota_banjarbaru;1600;81
25/06/24;indobest_PDAM.INTANBANJAR;indobest;pdam_kota_banjarbaru;600;70
25/06/24;dji_pdam_kota_banjarmasin_1;dji;pdam_kota_banjarmasin;1850;72
25/06/24;indobest_PDAMKOTA.BANJARMASIN;indobest;pdam_kota_banjarmasin;800;77
25/06/24;dji_pdam_kota_bekasi_1;dji;pdam_kota_bekasi;500;76
25/06/24;mkm_pdam_kota_bitung_1;mkm;pdam_kota_bitung;1500;60
25/06/24;bimasakti_WAKOBLITR;bimasakti;pdam_kota_blitar;1425;0
25/06/24;dji_pdam_kota_bogor_1;dji;pdam_kota_bogor;700;63
25/06/24;indobest_PDAMKOTA.BUKITTINGGI;indobest;pdam_kota_bukittinggi;950;0
25/06/24;indobest_PDAMKOTA.DENPASAR;indobest;pdam_kota_denpasar;500;83
25/06/24;dji_pdam_kota_depok_1;dji;pdam_kota_depok;1100;70
25/06/24;dji_pdam_kota_jambi_1;dji;pdam_kota_jambi;925;83
25/06/24;bimasakti_pdam_kota_jayapura_1;bimasakti;pdam_kota_jayapura;1300;100
25/06/24;fortuna_pdam_kota_jayapura_1;fortuna;pdam_kota_jayapura;1850;100
25/06/24;indobest_PDAMKOTA.KEDIRI;indobest;pdam_kota_kediri;600;100
25/06/24;mkm_pdam_kota_kupang_1;mkm;pdam_kota_kupang;1500;100
25/06/24;indobest_PDAMKOTA.MADIUN;indobest;pdam_kota_madiun;600;100
